emotion,temporal_emotion,stress_level,cognitive_state,cognitive_confidence,fusion_confidence,blink_count,audio_emotion,audio_confidence,audio_stress,audio_stress_confidence,speech_intensity,final_emotion,emotion_agreement,fused_stress,fused_stress_score,fusion_score,cognitive_load,deception_risk,risk_score,risk_level,risk_breakdown,temporal_state,timestamp
sad,sad,MEDIUM,Stable emotional condition,0.56,0.68,13,sad,0.34,medium,0.4433,0.0,sad,True,MEDIUM,0.346,36.5,MEDIUM,LOW,24.0,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.2}",STABLE,2026-07-06 19:57:54
neutral,neutral,MEDIUM,Stable emotional condition,0.61,0.693,13,sad,0.34,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,24.5,LOW,LOW,23.9,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,2026-07-06 19:57:55
neutral,neutral,MEDIUM,Stable emotional condition,0.61,0.693,13,sad,0.34,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,24.4,LOW,LOW,23.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.1}",STABLE,2026-07-06 19:57:55
neutral,neutral,MEDIUM,Stable emotional condition,0.63,0.665,14,sad,0.34,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,24.7,LOW,LOW,23.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.0}",STABLE,2026-07-06 19:57:55
neutral,neutral,MEDIUM,Stable emotional condition,0.59,0.686,14,sad,0.34,medium,0.4433,0.0,neutral,False,MEDIUM,0.346,24.6,LOW,LOW,23.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 2.0}",STABLE,2026-07-06 19:57:56
neutral,neutral,MEDIUM,Stable emotional condition,0.61,0.651,14,sad,0.34,medium,0.3667,0.0,neutral,False,MEDIUM,0.366,24.6,LOW,LOW,23.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 1.9}",STABLE,2026-07-06 19:57:57
happy,happy,MEDIUM,Stable emotional condition,0.61,0.532,15,sad,0.34,medium,0.3667,0.0,happy,False,MEDIUM,0.366,21.9,LOW,LOW,23.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 1.9}",FLUCTUATING,2026-07-06 19:57:58
neutral,neutral,MEDIUM,Stable emotional condition,0.61,0.581,15,sad,0.34,medium,0.3667,0.0,neutral,False,MEDIUM,0.366,24.9,LOW,LOW,23.5,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.1, 'eye_avoidance': 0.0, 'head_movement': 1.9}",FLUCTUATING,2026-07-06 19:57:58
fear,fear,MEDIUM,Negative emotional state,0.61,0.287,15,sad,0.34,medium,0.3667,0.0,fear,False,MEDIUM,0.366,36.7,MEDIUM,LOW,23.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.7}",FLUCTUATING,2026-07-06 19:57:58
neutral,neutral,MEDIUM,Stable emotional condition,0.65,0.679,15,sad,0.34,medium,0.3667,0.0,neutral,False,MEDIUM,0.366,24.5,LOW,LOW,23.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.5}",FLUCTUATING,2026-07-06 19:57:59
angry,angry,MEDIUM,Negative emotional state,0.77,0.49,15,sad,0.34,medium,0.3667,0.0,angry,False,MEDIUM,0.366,36.3,MEDIUM,LOW,23.6,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 4.7, 'eye_avoidance': 0.0, 'head_movement': 1.3}",FLUCTUATING,2026-07-06 19:58:00
neutral,neutral,MEDIUM,Stable emotional condition,0.61,0.329,15,sad,0.34,medium,0.3667,0.0,neutral,False,MEDIUM,0.366,24.2,LOW,LOW,23.7,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.2}",FLUCTUATING,2026-07-06 19:58:00
neutral,neutral,MEDIUM,Stable emotional condition,0.61,0.665,15,sad,0.34,medium,0.3667,0.0,neutral,False,MEDIUM,0.366,24.2,LOW,LOW,23.8,LOW,"{'visual_stress': 17.5, 'audio_stress': 0.0, 'emotion_instability': 5.2, 'eye_avoidance': 0.0, 'head_movement': 1.2}",FLUCTUATING,2026-07-06 19:58:01
happy,happy,HIGH,Stable emotional condition,0.7,0.693,16,sad,0.34,medium,0.3667,0.0,happy,False,HIGH,0.732,35.3,MEDIUM,LOW,30.6,LOW,"{'visual_stress': 35.0, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,2026-07-06 19:58:01
happy,happy,HIGH,Stable emotional condition,0.7,0.693,16,sad,0.34,medium,0.3667,0.0,happy,False,HIGH,0.732,35.3,MEDIUM,LOW,34.6,LOW,"{'visual_stress': 35.0, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,2026-07-06 19:58:01
happy,happy,HIGH,Stable emotional condition,0.7,0.693,16,sad,0.34,medium,0.4067,0.0,happy,False,HIGH,0.711,35.3,MEDIUM,LOW,37.0,LOW,"{'visual_stress': 35.0, 'audio_stress': 0.0, 'emotion_instability': 5.7, 'eye_avoidance': 0.0, 'head_movement': 0.0}",FLUCTUATING,2026-07-06 19:58:02
